variable,value,Glob_dif,Dir_dif,Difu_dif
O3,200.0,4.711307835595861,3.578166816475671,5.833812804068345
O3,300.0,0.0009743323951307644,0.004196357130117485,0.0023749624566169903
O3,400.0,3.584209059057185,2.775198138176553,4.4039715346762645
O3,500.0,6.480628103417505,5.046712587288408,7.944389020254483
H2O,5.0,0.03641064001014451,0.004196346313509298,0.06950756021348523
H2O,15.0,0.04504549750809307,0.004197198584011364,0.09548964280224852
H2O,25.0,0.7164186377206792,0.004197036648895503,1.4449444430047604
H2O,35.0,1.210054902558362,0.0041969374882414095,2.4253958043754573
albedo,0.0,1.7844945107703936,0.004196357130117485,3.6782579999643255
albedo,0.1,1.7833409906922781,0.004196357130117485,3.551810463641172
albedo,0.2,5.354530820560203,0.004196357130117485,10.284833115439078
albedo,0.30000000000000004,8.929470131954517,0.004196357130117485,16.57085991258936
albedo,0.4,12.508613126649658,0.004196357130117485,22.453552382932198
albedo,0.5,16.092496836778956,0.004196357130117485,27.971198074910635
albedo,0.6000000000000001,19.681752732776378,0.004196357130117485,33.157534691800706
albedo,0.7000000000000001,23.27712296390316,0.004196357130117485,38.042420753344935
albedo,0.8,26.87950848602011,0.004196357130117485,42.65243574568813
albedo,0.9,30.489981210748738,0.004196357130117485,47.0113288994728
AOD,0.01,5.800917980073875,23.40127514049669,23.601406225385567
AOD,0.11,3.53237119926203,14.40003420507055,11.113709465279813
AOD,0.21000000000000002,1.0255187874959213,4.342125696803098,2.6786951894896114
AOD,0.31000000000000005,1.567240219212793,6.8963836356269335,3.450736452254371
AOD,0.41000000000000003,4.250143025720821,19.45395701211236,7.981760943875072
AOD,0.51,7.053338110048264,33.48526855266365,11.318709736799116
AOD,0.6100000000000001,9.963783409306668,49.16313499452242,13.782826496571458
AOD,0.7100000000000001,12.97661446905601,66.68062184719243,15.581396012738482
AOD,0.81,16.096340514861918,86.25338197012017,16.850231777826504
AOD,0.91,19.323982958737993,108.12237189996958,17.691305759206266
AOD,1.01,22.66281904525313,132.5567805102191,18.17850535073923
AOD,1.11,26.11695128728849,159.85726667601168,18.36769537891388
AOD,1.2100000000000002,29.688824333769176,190.35980193229736,18.30400505697712
AOD,1.31,33.38139206681222,224.4396371113946,18.023436349451
AOD,1.4100000000000001,37.197888880424856,262.5159237977216,17.55589152530109
AOD,1.51,41.141786183873236,305.0570824464115,16.927439665923195
angstrom,0.0,0.2973740878151141,1.228895627302561,0.6588250846716036
angstrom,0.2,0.1779604873605266,0.7301313630704656,0.3929353506563477
angstrom,0.4,0.05970615965675625,0.24303392017282752,0.13119422756039867
angstrom,0.6000000000000001,0.05751638833592001,0.2327102387772077,0.126220206590426
angstrom,0.8,0.17449583194759138,0.6973492945861057,0.3778920082013056
angstrom,1.0,0.29094123554308277,1.151184144660557,0.624396742496666
SSA,0.6,12.519759562151531,0.004196357130117485,29.093816123381316
SSA,0.65,10.710645511395851,0.004196357130117485,24.370605716349242
SSA,0.7000000000000001,8.909110587243637,0.004196357130117485,19.858630420799283
SSA,0.7500000000000001,7.114766245472318,0.004196357130117485,15.543300419150487
SSA,0.8000000000000002,5.327207137795312,0.004196357130117485,11.411257847093175
SSA,0.8500000000000002,3.5460164799440634,0.004196357130117485,7.450297824728483
SSA,0.9000000000000002,1.7707574865449447,0.004196357130117485,3.649205103739432
SSA,0.9500000000000003,0.0009743323951307644,0.004196357130117485,0.0023749624566169903
SSA,1.0000000000000004,1.7637971170269768,0.004196357130117485,3.513788708611866
DOY,0.0,2.764826879052291,2.7616945170946323,2.7680211861487973
DOY,100.0,2.3853873530973164,2.3822434440601294,2.3885949998064273
DOY,200.0,0.49638340903503425,0.4996201966530601,0.49308408892205036
DOY,300.0,3.9971867471136626,3.994095654660606,4.0003409567105415
