variable,value,WL,Glob_dif,Dir_dif,Difu_dif,DGR_dif
albedo,0.9,350,40.55136028075828,0.0,53.6263625639821,-28.851631318085385
albedo,0.9,360,36.66781503205405,0.0,50.24321946398512,-26.829883117289906
AOD,0.01,320,16.86647805672942,118.12845721185245,-3.206577749964202,86.64758349778313
AOD,0.01,330,16.863190270015224,118.12856838031493,-6.740730112709296,86.65292970038179
AOD,0.01,340,17.051160512829476,118.12845125664448,-10.946150829139459,86.35308723208801
AOD,0.01,350,17.500742527312486,118.12846747311578,-14.944731677391653,85.64007578285121
AOD,0.01,360,17.93871833626777,118.1285197399512,-19.154195676366246,84.95072934235345
AOD,0.11,320,12.264933758112448,78.59239383604199,-0.883134668617266,59.08119112316905
AOD,0.11,330,12.280008442964744,78.59242990571774,-3.1767785419267502,59.059865048405236
AOD,0.11,340,12.419393769786438,78.59237111007896,-5.909846662134047,58.86259934455988
AOD,0.11,350,12.748665321388264,78.59241922866572,-8.481388079388145,58.39869919487816
AOD,0.11,360,13.068056042185564,78.59240677534987,-11.190827243472565,57.95124903245638
AOD,0.21000000000000002,320,7.835259795482749,46.222308970693476,0.22584780939434768,35.597864045595564
AOD,0.21000000000000002,330,7.844436600606969,46.22233757518194,-1.1010656772487835,35.58635214230326
AOD,0.21000000000000002,340,7.931995872177428,46.2223415647417,-2.674054068059031,35.47636211407697
AOD,0.21000000000000002,350,8.138945159030971,46.2223764618575,-4.140327419747573,35.21712852554682
AOD,0.21000000000000002,360,8.33965422962519,46.222383161480515,-5.685485976915446,34.96663267132375
AOD,0.31000000000000005,320,3.6201656187989197,19.71932078216608,0.42878466322413966,15.536700860519014
AOD,0.31000000000000005,330,3.623947511719933,19.719350753006477,-0.12773079248208122,15.532513118616862
AOD,0.31000000000000005,340,3.6653665191611453,19.71936767817516,-0.7814307781787276,15.486368975550434
AOD,0.31000000000000005,350,3.76055519246991,19.719377261475262,-1.3850851675085822,15.380432419046558
AOD,0.31000000000000005,360,3.8533767073383434,19.719420223676867,-2.0206017411846053,15.277349682186513
AOD,0.41000000000000003,320,-0.39245760500422916,-1.979926681150375,-0.07776452958927352,-1.5937237662696402
AOD,0.41000000000000003,330,-0.392739759801201,-1.9799109442621934,-0.022790322905191302,-1.5934292145307358
AOD,0.41000000000000003,340,-0.3971455057457294,-1.9799246529390506,0.04127605551003974,-1.5890901472955525
AOD,0.41000000000000003,350,-0.4071944959613903,-1.979924564009531,0.09989339542039372,-1.5791603219615777
AOD,0.41000000000000003,360,-0.41707653537674355,-1.979914592472758,0.16154368428875787,-1.5693835877907443
AOD,0.51,320,-4.214343241299943,-19.74615859045334,-1.135481354452508,-16.215178633979214
AOD,0.51,330,-4.216622352926571,-19.746187206218256,-0.5968352508991414,-16.213214896756334
AOD,0.51,340,-4.261102268553332,-19.746171362956083,0.02809809406474144,-16.17427133727746
AOD,0.51,350,-4.365897940800153,-19.74618240224497,0.5931654332714753,-16.082426802025132
AOD,0.51,360,-4.468128462504888,-19.74616908077363,1.1882560433247178,-15.992611023298444
AOD,0.6100000000000001,320,-7.853601392234195,-34.29230742170367,-2.612714984226089,-28.692066568992644
AOD,0.6100000000000001,330,-7.855114467800554,-34.292276750266915,-1.6929141780304697,-28.690862362868817
AOD,0.6100000000000001,340,-7.932310706102533,-34.29228273210507,-0.630889320312013,-28.631078099349846
AOD,0.6100000000000001,350,-8.120434839609226,-34.29227423540304,0.31817896319087374,-28.484940421851807
AOD,0.6100000000000001,360,-8.303385430028635,-34.29228438169501,1.3184230508093258,-28.342266585899868
AOD,0.7100000000000001,320,-11.319834644028465,-46.2018997536936,-4.405235755082443,-39.33468658932339
AOD,0.7100000000000001,330,-11.317829732361563,-46.20188181713941,-3.1867082987395756,-39.336037874918354
AOD,0.7100000000000001,340,-11.420915467091113,-46.201892062754816,-1.7869762430391245,-39.265450505691206
AOD,0.7100000000000001,350,-11.681605589661022,-46.20188233730688,-0.5512205320936517,-39.08616883053838
AOD,0.7100000000000001,360,-11.934575424882985,-46.20188474725911,0.7521162182466781,-38.91119527067879
AOD,0.81,320,-14.62004546913749,-55.95286985819083,-6.42671986537311,-48.41045490849104
AOD,0.81,330,-14.611863074977432,-55.952860174759735,-4.975726775086194,-48.41538718204253
AOD,0.81,340,-14.73482238119392,-55.95285325385767,-3.317897994537626,-48.34098986685592
AOD,0.81,350,-15.058323771837056,-55.95285604171728,-1.8726785110463549,-48.14424919050678
AOD,0.81,360,-15.371696555930047,-55.952857770846826,-0.3474334199774226,-47.95223295683399
AOD,0.91,320,-17.76604232647291,-63.936465318799684,-8.613765716415012,-56.1452036342768
AOD,0.91,330,-17.74927587387346,-63.9364610375048,-6.983549848691501,-56.154138038719346
AOD,0.91,340,-17.886449897678975,-63.936464623006664,-5.131096147300128,-56.080896110258465
AOD,0.91,350,-18.263699506922826,-63.93646501168605,-3.5373963530736794,-55.87819026459557
AOD,0.91,360,-18.628441247916456,-63.93645296265024,-1.854196881616317,-55.680402845390574
AOD,1.01,320,-20.767352708717798,-70.47302630048472,-10.91428659479652,-62.73382916139915
AOD,1.01,330,-20.739859130197253,-70.4730140696205,-9.14758068255485,-62.74674053521781
AOD,1.01,340,-20.886222517621956,-70.47301568870309,-7.151210630281795,-62.67782268660627
AOD,1.01,350,-21.309021161947072,-70.47302334101997,-5.457053153439179,-62.47730413959274
AOD,1.01,360,-21.717123887124,-70.47301637149421,-3.666410885818629,-62.281682668466516
AOD,1.11,320,-23.632330772017887,-75.82483138423514,-13.28630720048481,-68.34371290867318
AOD,1.11,330,-23.59230413119942,-75.82482214281384,-11.417426854436764,-68.36028415423327
AOD,1.11,340,-23.74337536949259,-75.82481808329463,-9.317399465555487,-68.29759770532279
AOD,1.11,350,-24.204373445206365,-75.82481846488601,-7.560364090346309,-68.10478040228686
AOD,1.11,360,-24.648563541500213,-75.82482786595014,-5.701716677848714,-67.91677336189275
AOD,1.2100000000000002,320,-26.369142938672983,-80.20661140612525,-15.69703011255387,-73.11807931640826
AOD,1.2100000000000002,330,-26.31498289235397,-80.20661441627993,-13.75341308050801,-73.13784218194043
AOD,1.2100000000000002,340,-26.467003655571695,-80.2066077050111,-11.58173061030489,-73.08229872440296
AOD,1.2100000000000002,350,-26.95951575182639,-80.20661173013775,-9.79101544518813,-72.90079813462191
AOD,1.2100000000000002,360,-27.43340335918866,-80.20660535083485,-7.895352153982749,-72.72382119952782
AOD,1.31,320,-28.985608323367792,-83.79417954323526,-18.12100246284336,-77.17952646759433
AOD,1.31,330,-28.916125530567612,-83.79418279528122,-16.12461276135601,-77.20183751142089
AOD,1.31,340,-29.065817781120458,-83.79417285957578,-13.906680377702703,-77.15371259173982
AOD,1.31,350,-29.584109882981597,-83.79417761387816,-12.105083377859462,-76.98556056141487
AOD,1.31,360,-30.081963968692143,-83.79417508640749,-10.19625488628466,-76.82168173840599
AOD,1.4100000000000001,320,-31.488729398557073,-86.7315124097912,-20.53805766160013,-80.63313163844703
AOD,1.4100000000000001,330,-31.402968872775517,-86.73150391296132,-18.506442093770143,-80.65733185678243
AOD,1.4100000000000001,340,-31.547583649624823,-86.73150352221707,-16.262229818287086,-80.61646734299656
AOD,1.4100000000000001,350,-32.08638626189467,-86.73150468636317,-14.467162089725093,-80.46268695875322
AOD,1.4100000000000001,360,-32.603305239917965,-86.73150343660419,-12.563566897405094,-80.31283787635454
AOD,1.51,320,-33.8853678363111,-89.13643536031601,-22.933045459857293,-83.56859248223964
AOD,1.51,330,-33.782643321987365,-89.13643671579614,-20.88022263652103,-83.5940849511272
AOD,1.51,340,-33.91989225683452,-89.13643591629251,-18.625507351515637,-83.56000851885554
AOD,1.51,350,-34.47477049969079,-89.1364368322648,-16.85014872156243,-83.420793409531
AOD,1.51,360,-35.006340442936754,-89.1364372931372,-14.965911510539913,-83.28519615467292
SSA,0.6,320,-23.763678757352128,0.0,-28.47432493943556,31.1710722264735
SSA,0.6,330,-24.037085190578644,0.0,-29.639886652044698,31.64318437606535
SSA,0.6,340,-23.931960890630197,0.0,-30.560854039112183,31.46125648936615
SSA,0.6,350,-23.75592923918033,0.0,-31.415569431072264,31.157739876853512
SSA,0.6,360,-23.485440437219356,0.0,-32.18037772537172,30.694080409558396
SSA,0.65,320,-20.903628707508794,0.0,-25.04733187469541,26.428050194880704
SSA,0.65,330,-21.15331608083252,0.0,-26.08394012750332,26.828415640813258
SSA,0.65,340,-21.057597117520512,0.0,-26.890322730509354,26.67463409857016
SSA,0.65,350,-20.897825313984136,0.0,-27.63592514104242,26.41877470111901
SSA,0.65,360,-20.651343074403812,0.0,-28.297021827078762,26.026077660984473
SSA,0.7000000000000001,320,-17.88934591650725,0.0,-21.435532766321867,21.786875425833024
SSA,0.7000000000000001,330,-18.11150744169299,0.0,-22.333116657582615,22.117280311146377
SSA,0.7000000000000001,340,-18.02676088363389,0.0,-23.01997778955108,21.99103155853556
SSA,0.7000000000000001,350,-17.885718133704362,0.0,-23.652622223139986,21.7814949204904
SSA,0.7000000000000001,360,-17.66715679878732,0.0,-24.208010091960585,21.458212921920687
SSA,0.7500000000000001,320,-14.708083256206006,0.0,-17.623664891339423,17.24440464902109
SSA,0.7500000000000001,330,-14.89824985854487,0.0,-18.370881228735225,17.50639655915558
SSA,0.7500000000000001,340,-14.826264145663167,0.0,-18.932978228220843,17.40708446911249
SSA,0.7500000000000001,350,-14.706660234140898,0.0,-19.448538553602138,17.242448559890523
SSA,0.7500000000000001,360,-14.520391304284095,0.0,-19.896187794030794,16.986965108804743
SSA,0.8000000000000002,320,-11.34560111438811,0.0,-13.594632200431386,12.797561381051146
SSA,0.8000000000000002,330,-11.49853755789018,0.0,-14.178774116842181,12.992483107735717
SSA,0.8000000000000002,340,-11.441204764486734,0.0,-14.610294176770516,12.91933199188177
SSA,0.8000000000000002,350,-11.346045053922282,0.0,-15.004357967681342,12.798126221016675
SSA,0.8000000000000002,360,-11.197031646506746,0.0,-15.342471807192128,12.608848391120562
SSA,0.8500000000000002,320,-7.78584824722295,0.0,-9.329246627719913,8.443224927228679
SSA,0.8500000000000002,330,-7.895484610213512,0.0,-9.735842222725756,8.572310029318125
SSA,0.8500000000000002,340,-7.854896542074064,0.0,-10.030572870553103,8.524486106481676
SSA,0.8500000000000002,350,-7.7875093405544105,0.0,-10.298441198411,8.445178397051267
SSA,0.8500000000000002,360,-7.681450282864394,0.0,-10.52532833020638,8.320592455579483
SSA,0.9000000000000002,320,-4.010745885343434,0.0,-4.805856926537483,4.178328003833337
SSA,0.9000000000000002,330,-4.069863759638016,0.0,-5.018507841883277,4.24252890607869
SSA,0.9000000000000002,340,-4.048344498277169,0.0,-5.16969193946536,4.219150234676751
SSA,0.9000000000000002,350,-4.012542774615558,0.0,-5.306309631667835,4.18027822655398
SSA,0.9000000000000002,360,-3.955820673215766,0.0,-5.420371136671346,4.118751079913267
SSA,0.9500000000000003,320,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,330,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,340,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,350,0.0,0.0,0.0,0.0
SSA,0.9500000000000003,360,0.0,0.0,0.0,0.0
SSA,1.0000000000000004,320,4.269818592784637,0.0,5.1161614690365225,-4.094970769499459
SSA,1.0000000000000004,330,4.338938917987939,0.0,5.350301698382117,-4.158503970793125
SSA,1.0000000000000004,340,4.314624035821105,0.0,5.509728015809982,-4.1361641051780875
SSA,1.0000000000000004,350,4.27419215793565,0.0,5.652279780664733,-4.098993307434957
SSA,1.0000000000000004,360,4.2090279111429085,0.0,5.767322456621044,-4.03902425299647
DOY,0.0,320,2.8444493672430693,2.8444105015833183,2.8444564316743377,-3.77907218030686e-05
DOY,0.0,330,2.844463206588354,2.844438839441622,2.8444160209408627,-2.369320231329047e-05
DOY,0.0,340,2.844419568677515,2.8444483150126416,2.8444294746773218,2.7951283350874506e-05
DOY,0.0,350,2.844440772020201,2.844453730844621,2.8444665856162077,1.2600413122818665e-05
DOY,0.0,360,2.844447311285689,2.8444506755958368,2.8444303385547394,3.2712608520956514e-06
DOY,100.0,320,2.4446701422459336,2.444680354894568,2.4446788152842798,9.968940902190572e-06
DOY,100.0,330,2.4446639930611602,2.44466952033874,2.4446886299472794,5.395378707032778e-06
DOY,100.0,340,2.4446504468892702,2.4446670021159114,2.4446681967992294,1.616016705065175e-05
DOY,100.0,350,2.4446959476714283,2.4446848768170857,2.444677901877328,-1.0806664261800736e-05
DOY,100.0,360,2.444669556638111,2.444682766693428,2.4446890655696256,1.289481957839587e-05
DOY,200.0,320,-0.492895212599189,-0.4930099708415259,-0.4929510851661134,-0.00011532668204008877
DOY,200.0,330,-0.4929556229968019,-0.49296500207467014,-0.49298836687432307,-9.425541608005136e-06
DOY,200.0,340,-0.49299494516643527,-0.49296524229756805,-0.49298977122165516,2.985002800057023e-05
DOY,200.0,350,-0.4929470477992297,-0.4929530765937266,-0.4929708949708329,-6.058660492927552e-06
DOY,200.0,360,-0.49295661084634185,-0.4929602759396875,-0.49294727834447005,-3.6832501854880002e-06
DOY,300.0,320,4.164687639040385,4.1646264069281385,4.164631355751571,-5.8783944567421197e-05
DOY,300.0,330,4.164616527990368,4.164623436706223,4.164636242824987,6.632497766077762e-06
DOY,300.0,340,4.1646231612824165,4.164634618361979,4.16459318516242,1.099901215699414e-05
DOY,300.0,350,4.164626681991082,4.1646302631773775,4.164633952224972,3.438006166065023e-06
DOY,300.0,360,4.164637480593841,4.164628852283048,4.164661264468032,-8.283339740011877e-06
