variable,value,WL,Glob_dif,Dir_dif,Difu_dif,DGR_dif
O3,200.0,320,25.70240000000001,7.067799999999998,18.63469999999998,-0.0027641205444274286
O3,200.0,330,5.822500000000048,1.6865999999999985,4.135899999999992,-0.0004108079967695133
O3,200.0,340,3.1631000000000427,1.0109999999999957,2.1520999999999617,-0.00021998792829475144
O3,200.0,350,0.1563000000000443,0.05369999999999209,0.10259999999999536,-1.1298956941907523e-05
O3,200.0,360,0.0,0.0,0.0,0.0
O3,300.0,320,0.0,0.0,0.0,0.0
O3,300.0,330,0.0,0.0,0.0,0.0
O3,300.0,340,0.0,0.0,0.0,0.0
O3,300.0,350,0.0,0.0,0.0,0.0
O3,300.0,360,0.0,0.0,0.0,0.0
O3,400.0,320,-22.642200000000003,-6.339580000000005,-16.302600000000012,0.0024592677316730427
O3,400.0,330,-5.73739999999998,-1.668500000000023,-4.068899999999985,0.00040083013857245
O3,400.0,340,-3.1375999999999635,-1.0049999999999955,-2.132600000000025,0.00021658215655745439
O3,400.0,350,-0.1560999999999808,-0.05370000000002051,-0.10239999999998872,1.1156163583991852e-05
O3,400.0,360,0.0,0.0,0.0,0.0
O3,500.0,320,-42.65289999999999,-12.025980000000004,-30.626900000000006,0.004688639775924153
O3,500.0,330,-11.39209999999997,-3.31880000000001,-8.073199999999986,0.000792982103604567
O3,500.0,340,-6.250099999999975,-2.0039999999999907,-4.246100000000013,0.0004299551326162332
O3,500.0,350,-0.31229999999999336,-0.1074000000000126,-0.20490000000000919,2.2394084685295468e-05
O3,500.0,360,0.0,0.0,0.0,0.0
albedo,0.0,320,-3.8887,0.0,-3.8887,0.005790957169852173
albedo,0.0,330,-8.908299999999997,0.0,-8.908199999999965,0.006164718351010512
albedo,0.0,340,-8.4529,0.0,-8.4529,0.0063535596576220765
albedo,0.0,350,-8.479499999999973,0.0,-8.479499999999973,0.006454465327195236
albedo,0.0,360,-8.743600000000015,0.0,-8.743700000000047,0.006414865548610871
albedo,0.1,320,4.041799999999995,0.0,4.041799999999995,-0.005790848734029241
albedo,0.1,330,9.254200000000026,0.0,9.254200000000026,-0.006164729989176665
albedo,0.1,340,8.76260000000002,0.0,8.762699999999995,-0.006353511007498369
albedo,0.1,350,8.772400000000061,0.0,8.772299999999973,-0.006454546308138298
albedo,0.1,360,9.024099999999976,0.0,9.024000000000001,-0.006414926915217389
albedo,0.2,320,12.622700000000009,0.0,12.622799999999984,-0.01737267736783482
albedo,0.2,330,28.88390000000004,0.0,28.884000000000015,-0.01849407934011843
albedo,0.2,340,27.28800000000001,0.0,27.28800000000001,-0.01906067084338564
