variable,value,WL,Glob_dif,Dir_dif,Difu_dif,DGR_dif
O3,200.0,320,10.15568520837789,9.284282304201136,10.693735709011458,-0.7910648483810335
O3,200.0,330,0.998477692216263,0.8915773266467174,1.0709971598629793,-0.1058435414198153
O3,200.0,340,0.5401153333210486,0.4885722551714159,0.5793058998021771,-0.051266181641767515
O3,200.0,350,0.025221159056654223,0.02269643342222006,0.02732228504922314,-0.002524089029934545
O3,200.0,360,0.0,0.0,0.0,0.0
O3,300.0,320,0.0,0.0,0.0,0.0
O3,300.0,330,0.0,0.0,0.0,0.0
O3,300.0,340,0.0,0.0,0.0,0.0
O3,300.0,350,0.0,0.0,0.0,0.0
O3,300.0,360,0.0,0.0,0.0,0.0
O3,400.0,320,-9.140897319716391,-8.495530376106288,-9.539421854884539,0.7102942078143066
O3,400.0,330,-0.9862326367602988,-0.8836824904857605,-1.0557247988421221,0.10357160322799315
O3,400.0,340,-0.5364602061304266,-0.4862216114566694,-0.5746589139911669,0.05050955835462731
O3,400.0,350,-0.025206349215755618,-0.02266405619908663,-0.02732228504922314,0.0025429339974861152
O3,400.0,360,0.0,0.0,0.0,0.0
O3,500.0,320,-17.39241700692047,-16.269386521339065,-18.08587906220921,1.3594762670583147
O3,500.0,330,-1.9604847237098462,-1.7595471676023702,-2.096673262064059,0.20495568092234304
O3,500.0,340,-1.0692965254735796,-0.970056415449144,-1.1447808300011584,0.10031275078317117
O3,500.0,350,-0.05039788859061263,-0.04536048962132509,-0.05464457009844628,0.005039938992125815
O3,500.0,360,0.0,0.0,0.0,0.0
albedo,0.0,320,-1.8948658161169982,0.0,-3.064976132505082,1.9314644762274829
albedo,0.0,330,-1.8687946197684662,0.0,-3.1356115170832353,1.9043836387491688
albedo,0.0,340,-1.7675351602929463,0.0,-3.1115007124461744,1.7993391117459652
albedo,0.0,350,-1.668832112237274,0.0,-3.075708659826902,1.6971547761357928
albedo,0.0,360,-1.5537069541522408,0.0,-2.997937851098626,1.5782279922197424
albedo,0.1,320,1.9695010402772233,0.0,3.185699815812656,-1.9314608978024532
albedo,0.1,330,1.9413314031682276,0.0,3.2573726996495815,-1.9043614365702621
albedo,0.1,340,1.8323277568172038,0.0,3.2255305950396607,-1.7993576275629541
albedo,0.1,350,1.7264572031881904,0.0,3.1819134661471233,-1.6971565221619531
albedo,0.1,360,1.6035312825221562,0.0,3.0941283703852167,-1.5782239674951022
albedo,0.2,320,6.150804560249529,0.0,9.949025948180497,-5.79440220517445
albedo,0.2,330,6.059279760463683,0.0,10.166849891487919,-5.713106645782101
albedo,0.2,340,5.706059669795181,0.0,10.044638560743246,-5.398044055014229
albedo,0.2,350,5.364598289729939,0.0,9.887118839111325,-5.0914618162150145
albedo,0.2,360,4.970010257004005,0.0,9.58991033854149,-4.734695409513289
albedo,0.30000000000000004,320,10.689671557496968,0.0,17.29071679343844,-9.657334245448803
albedo,0.30000000000000004,330,10.523932781958347,0.0,17.658034345320885,-9.52185876584754
albedo,0.30000000000000004,340,9.88618183851649,0.0,17.403099347057246,-8.99674706419844
albedo,0.30000000000000004,350,9.27263391687561,0.0,17.08972081592368,-8.485778721074261
albedo,0.30000000000000004,360,8.567198117235383,0.0,16.53088375039594,-7.891147847422719
albedo,0.4,320,15.634026059538494,0.0,25.28829024191401,-13.52026439993426
albedo,0.4,330,15.380972148489123,0.0,25.80765335865327,-13.33059677179235
albedo,0.4,340,14.410526391424142,0.0,25.367510584953774,-12.595455021439625
albedo,0.4,350,13.481723989883692,0.0,24.8472026456488,-11.880083872435279
albedo,0.4,360,12.419672006365925,0.0,23.9644715662635,-11.04759672814437
albedo,0.5,320,21.040752393655836,0.0,34.0337576138544,-17.383196962644337
albedo,0.5,330,20.684543721538425,0.0,34.70647957980906,-17.139347826731576
albedo,0.5,340,19.323407840653953,0.0,34.01588114275156,-16.19414680685175
albedo,0.5,350,18.028063759919437,0.0,33.226273283991276,-15.274387451267758
albedo,0.5,360,16.555627294726577,0.0,31.945000743407906,-14.204056619989222
albedo,0.6000000000000001,320,26.977867380775407,0.0,43.63719211755049,-21.246117876492143
albedo,0.6000000000000001,330,26.49917131937283,0.0,44.46277707913616,-20.948098744829164
albedo,0.6000000000000001,340,24.677169481999744,0.0,43.44032582794714,-19.79285348274009
albedo,0.6000000000000001,350,22.953890893236288,0.0,42.30472345261972,-18.66869826280462
albedo,0.6000000000000001,360,21.007534221058666,0.0,40.53520198069726,-17.360517554784423
albedo,0.7000000000000001,320,33.52750710205578,0.0,54.231285495864704,-25.109063914771156
albedo,0.7000000000000001,330,32.90241733265039,0.0,55.20679168421249,-24.756823835865013
albedo,0.7000000000000001,340,30.533901617096994,0.0,53.750227537322985,-23.391549044985986
albedo,0.7000000000000001,350,28.308773927334318,0.0,52.17393677825222,-22.06300712012614
albedo,0.7000000000000001,360,25.813022348047184,0.0,49.80765774792654,-20.516971825570202
albedo,0.8,320,40.78952459500465,0.0,65.97777125085439,-28.971988301217618
albedo,0.8,330,39.98853912598623,0.0,67.09652053845386,-28.565580708001757
albedo,0.8,340,36.96800326649658,0.0,65.07647178839663,-26.99024763803302
albedo,0.8,350,34.15133021250492,0.0,62.94194683154298,-25.45731761169037
albedo,0.8,360,31.01597943131653,0.0,59.847051902801034,-23.673432482009765
albedo,0.9,320,48.88692033818345,0.0,79.07538505035642,-32.83493286525179
albedo,0.9,330,47.87281448320887,0.0,80.32549186792464,-32.37431751773743
albedo,0.9,340,44.06925934939361,0.0,77.57716608657252,-30.588940033708237
albedo,0.9,350,40.551358528920716,0.0,74.73739490064078,-28.851630431289376
albedo,0.9,360,36.66781109852325,0.0,70.75260031158489,-26.829881011330148
AOD,0.01,320,11.521995160080515,56.88348750683446,-16.48946069617873,40.67492899642021
AOD,0.01,330,11.116394308834305,56.883488393050385,-19.90873654759533,41.18842621639799
AOD,0.01,340,10.795902383736497,56.883480399247816,-24.24656961707187,41.59682535540811
AOD,0.01,350,10.690631753750246,56.883510960175684,-28.251379215847688,41.73151645677584
AOD,0.01,360,10.598122434911447,56.8834733050469,-32.42670321216862,41.85003312092847
AOD,0.11,320,8.569135161370248,39.774896316283126,-10.70092752461549,28.742755580147733
AOD,0.11,330,8.291442900077238,39.77491629548098,-13.050950423827596,29.072909689137855
AOD,0.11,340,8.061554841122254,39.77491682337626,-16.051568893901898,29.347497385985854
